category,identity,position,seed_decimal,seed_hex,source_path,disposition
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,6,-7705672124907972196,0x950ff4075f3b199c,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,7,3448803011189575296,0x2fdc9c10ee408e80,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,8,-8128856465357046910,0x8f30801d00417b82,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,9,-6486810910547218589,0xa5fa37d86fb46f63,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,10,-8685308236173964118,0x8777962d0a138caa,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,11,-6185426293070957725,0xaa28f38ee924f363,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,12,-2642642770771995909,0xdb537266bbe192fb,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,13,-8331188862754333050,0x8c61abdeaed65e86,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,14,-1512835160745415799,0xeb01546fc80c6b89,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,15,-3168605144109147126,0xd406da68cfe61c0a,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,16,2220561564340184055,0x1ed104fa4c61e3f7,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,17,6548053946002019263,0x5adf5c5eed8b93bf,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,18,-8397679149246335732,0x8b75734e7b77b50c,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,19,-2249609585300098380,0xe0c7c80048dfb2b4,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,20,-2388260239899792857,0xdedb31f721956a27,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,21,5720120489493318511,0x4f61f34758aecb6f,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,22,-2599820237764304914,0xdbeb9544a82fdfee,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,23,-6659733986570463191,0xa393df3957df1829,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,24,-1980533667709704377,0xe483bb1f5e762747,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,25,-2649561552465666119,0xdb3addce56c05fb9,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,26,729174950226965839,0x0a1e8cc0ff64354f,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,27,825096308453300764,0x0b7354b892d85a1c,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,28,9150710980283059378,0x7efddb276e09ccb2,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,29,4833268105160485234,0x431337bbe050e972,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,30,-43561158482649157,0xff653d5b6ea31fbb,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,31,-7671763755106506303,0x95886b82f028e9c1,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,32,3412325361870711144,0x2f5b03d65c5c2968,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,33,-1701935067450818227,0xe8618312c9d0414d,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,34,4572344342709193489,0x3f743af451f2cb11,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,35,8066587928982720439,0x6ff246fb98780fb7,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,36,3416588525160778015,0x2f6a292969e2491f,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,37,6869952704259594212,0x5f56f996012097e4,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,38,1339184175817367827,0x1295bce9a06b2113,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,39,1483052615069752601,0x1494dc7ef0725d19,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,40,8770942625325004529,0x79b8a5d8e7d436f1,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,41,413623474921983500,0x05bd7c5be57cce0c,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,42,-3806446321149091730,0xcb2cc93d0350e06e,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,43,7770622787895515052,0x6bd6cc414c1157ac,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,44,-6398236813039029418,0xa734e58491fb3356,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,45,7893861959603825960,0x6d8ca1a0f827ad28,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,46,-1994068181789419947,0xe453a58dbe885655,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,47,-3762713184464554280,0xcbc8284b604fb6d8,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,48,-5223240221042951485,0xb78352b16033bac3,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,49,9058840217724607265,0x7db7772ea67f5b21,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
MATCHUP_VECTOR,PEST_CONTROL_V10_VS_MONO_RED_MADNESS_SOTERX_2026_09_11_PREBOARD_V1_BLOCK_A,50,-8440242041883447782,0x8ade3c94cb382e1a,gym/src/test/resources/pest-control-v10-vs-mono-red-madness-soterx-2026-09-11-preboard-v1-block-a-seeds.csv,REJECTED_RETIRED
FIXTURE_OR_RESERVED,PestControlArtifactContractTest.zero_seed_record,1,0,0x0000000000000000,repository source at Gate 4,RESERVED_NONZERO_REQUIREMENT
FIXTURE_OR_RESERVED,PestControlArtifactContractTest.withRngSeed,1,175241927,0x000000000a71fac7,repository source at Gate 4,FIXTURE_ONLY
FIXTURE_OR_RESERVED,NONEXPERIMENTAL_GATE4_FIXTURE_ENTROPY,1,88258680997684,0x0000504553544734,repository source at Gate 4,FIXTURE_ONLY
